	date	time	text_news	label
13335	2023-01-15	21:08:00	ministry defense republic belarus report unit russian aerospace force arriving country involved joint tactical flight exercise	False
13336	2023-01-16	07:04:00	today joint tactical flight exercise aviation unit armed force republic belarus russian federation part aviation component regional grouping troop force started exercise planned work wide range issue including air reconnaissance joint patrolling airspace along state border air support grouping troop tactical airborne landing delivery good evacuation wounded	False
13337	2023-01-16	09:07:00	liberation kievcontrolled part zaporozhye region may begin spring said acting head region balitsky	False
13338	2023-01-16	10:03:00	past 24 hour air defense force black sea fleet shot 3 ukrainian drone black sea trying break harbor belbek military airfield	False
13339	2023-01-16	12:35:00	note military balance 2022 international institute strategic study iis state afu pre war composition 196000 active duty 900000 reserve 102000 paramilitary let round say 12 million 300000 conscript would suggest 15 million total however afu commander chief valerii zaluzhnyi interview economist december said total afu strength 700000 personnel thus begs question almost 800000 unaccounted afu personnel	False
13340	2023-01-16	13:03:00	note unlikely afu could hide 800000 unregistered kia wia likely answer combination higher reported loss desertion ghost soldier exist paper last one particularly compelling prewar russian infosphere channel noted claimed reserve force afu inconsistent reported equipment level likewise claim western mercenary februarymarch 2022 deep problem afu mobilization consistent large number soldier existing paper creating unit generation issue get resolved summer tracked course american war afghanistan problem ghost soldier ansdf chronic issue played obviously 2021 given endemic corruption likewise found ukraine afu inflated grifting purpose surprise equally surprise end result kiev kabul	False
13341	2023-01-16	18:01:00	according wargozno fighter pmc wagner knocked armed force ukraine kleshcheevka previously reported twitter czech mercenary yet official confirmation wagner	False
13343	2023-01-17	01:23:00	control sol help clear way developing offensive paraskeevka taken enable consistent artillery interdiction m03 highway bakhmut noose tightening	False
13344	2023-01-17	05:14:00	russia transferring large reserve kremennaya lpr sending paratrooper personnel unit number others told head kiev virtual lugansk regional military administration serhiy gaidai added russian army starting first wave offensive prisoner troop donbas allegedly participate	False
13345	2023-01-17	06:44:00	transfer challenger 2 tank ukraine temporarily make british army weaker say patrick sander chief general staff british armed force opinion create gap reserve army make difficult fulfill obligation nato	False
13346	2023-01-17	09:05:00	seversk situation morning 011723 judging yesterday event seversk direction soledar completely cleared enemy troop become one main one troop yesterday began offensive operation along entire front seversky ledge advanced 15 km south time enemy already problem logistics occupation settlement zvanovka 7 km morning even svyatopokrovsky 9 km far garrison armed force ukraine practically cut since rear seversky donets river besides unit also advancing behind supply carried one road along river fire damage artillery precisely vulnerability pace advance wagner unit rf armed force showed yesterday today make command armed force ukraine ask zelensky permission withdraw unit west far received order service except military evacuated city yesterday	False
13347	2023-01-17	11:34:00	president russian federation taken decision increase strength armed force 15 million serviceman two new interspecific strategic territorial formation armed force created moscow leningrad military district well selfsufficient grouping troop force territory new constituent entity russian federation army corp formed republic karelia three motorized rifle division ground force two air assault division airborne force seven motorized rifle brigade western central eastern military district northern fleet reorganized motorized rifle division minister defense russian federation meeting board defense ministry	False
